epoch,learning_rate,train_l2_per_sample,copy_l2_per_sample,val_15_mape_percent,val_15_mae,val_15_rmse,val_30_mape_percent,val_30_mae,val_30_rmse,val_45_mape_percent,val_45_mae,val_45_rmse,epoch_seconds
35,0.00011764899999999998,2.5096067835930884,3.4935404888049253,5.219763540790854,2.2331473670913526,4.049382611851102,7.3923514806403325,3.0537262610160547,5.754734048566262,9.039166199034126,3.6693494134999347,6.912663504393144,2.6799159049987793
36,8.235429999999999e-05,2.49593096369709,3.4935404825252436,5.231029943010201,2.2418923800763864,4.052384640554049,7.374235619172653,3.0726193156595722,5.769659272163144,8.98710390696759,3.711278791844642,6.962386708108478,2.5686724185943604
37,8.235429999999999e-05,2.4932434267909827,3.4935404984337706,5.208193316263627,2.2242031707723715,4.038659736069669,7.350674779292145,3.023029339578833,5.718126584241006,8.965244408083324,3.6088395143934933,6.839713257693382,2.57350754737854
38,8.235429999999999e-05,2.490211579337049,3.4935404946659614,5.2371493357268575,2.2232850191885967,4.033062811848005,7.388279763276929,3.0123575590642595,5.693147286852998,9.047376178702498,3.6144322077932705,6.851044540215639,2.568532705307007
39,8.235429999999999e-05,2.4869728791703247,3.493540486711698,5.249898330676491,2.231261468664081,4.022760707710573,7.405052195047328,3.031206356427157,5.661604515095339,9.023682223967027,3.6236724733650827,6.750700116186671,2.5751898288726807
40,8.235429999999999e-05,2.4841411785664946,3.4935404833625343,5.261786741310154,2.2289155674904673,4.026332130245744,7.397636119905458,3.0217575932273255,5.665962421810948,8.950555935740065,3.6012182546866818,6.750544164495128,2.568695068359375
41,5.764800999999999e-05,2.475106036485131,3.4935404975964794,5.245794154924072,2.2474884105122004,4.063156326333576,7.4169801510763165,3.084697286081926,5.789821218643874,9.052504459330162,3.7234913432682393,6.994195185210893,2.5746383666992188
42,5.764800999999999e-05,2.4726568695952538,3.4935404825252436,5.249425943498993,2.2235573168542566,4.029463698744033,7.400941162029465,3.0054611202059194,5.668843678413874,9.002376050966578,3.572131133497807,6.746217837527002,2.5733399391174316
43,5.764800999999999e-05,2.4708629939721485,3.4935404992710613,5.231128152236479,2.2387320503260835,4.047743313617861,7.374415221592617,3.039377402410235,5.726060305102657,8.979487717541828,3.621034805285865,6.840790565644845,2.644624948501587
44,5.764800999999999e-05,2.4686950515298283,3.493540503876161,5.257815620480298,2.2388951271858226,4.054252893164084,7.42563690680988,3.0394889118347406,5.731287588864586,9.039338614560446,3.6136052141891284,6.825864955811398,2.5770275592803955
45,5.764800999999999e-05,2.465934292070692,3.493540489223571,5.2291317989951684,2.2468028413902936,4.068037451787719,7.3892372832556745,3.092167023895735,5.817275814620592,9.008338945203503,3.736587135253011,7.033025387928837,2.5698697566986084
46,4.035360699999999e-05,2.4602294933178426,3.4935404783387893,5.233884363406677,2.2146178288246268,4.018548025254113,7.384093270372989,2.9906056074735288,5.642451147471187,8.985699575963087,3.5497789948796314,6.695940561900926,2.573246479034424
47,4.035360699999999e-05,2.458768502571166,3.493540482943889,5.201154770293015,2.2235023356695143,4.034500891637416,7.329134540303149,3.0234070767155177,5.711960122928753,8.9321333752093,3.6158102949991,6.843758287385236,2.570042610168457
48,4.035360699999999e-05,2.4569200577706596,3.4935404992710613,5.238611861091848,2.2242896524266005,4.037785814938878,7.398943255540119,3.0144368201907814,5.705173392707266,9.037512184656487,3.599461075072827,6.83344907364828,2.5713109970092773
49,4.035360699999999e-05,2.455319717330196,3.493540464942135,5.211920022777189,2.221667490057934,4.031835341160449,7.337241830798337,3.0129232537968056,5.692988269655299,8.914290291066255,3.5883992992480036,6.785317223546167,2.573511838912964
50,4.035360699999999e-05,2.4535601520035955,3.493540497177834,5.246508773879626,2.2369631495329685,4.050316674091449,7.405174547042108,3.032886691516717,5.7255378029544115,9.03132338522616,3.61185886396042,6.8302786510724545,2.574392318725586
